engine_id,cycle,temperature,vibration,pressure,RUL,profile
0,64,613.4007334475599,23.132330534381218,98.52381942814623,239.8731702671467,standard
0,65,606.9692085852657,23.840474643938197,94.80873265993093,229.87806179332856,standard
0,66,609.1422955458205,22.712216818035152,99.65241130393163,226.84929311019684,standard
0,67,608.729866539909,24.15074057728609,99.43127328906611,225.8206892441028,standard
0,68,613.689491256465,24.090233061019585,96.97849134895205,234.31051737131637,standard
0,69,610.9471790867204,23.539783122841207,97.99980208499002,229.0734320156912,standard
0,70,610.8405520357537,24.862130674521048,99.48601681614535,223.81092250586576,standard
0,71,617.0491001239687,22.3079122004775,97.71821490496443,231.9415860324229,standard
0,72,611.6429756032051,23.697300480179408,97.63187774964273,225.53499532670583,standard
0,73,609.1819057291674,25.229602097021022,98.16701548596505,223.53545202369673,standard
0,74,613.7987996262998,24.74729952087661,98.59286211883897,229.14814420961807,standard
0,75,608.7630149672337,23.93981895980303,98.49729360512326,228.05185132716733,standard
0,76,611.3372952181076,24.677327383308786,98.99766489578842,221.04214305582084,standard
0,77,613.19129214351,24.417807347566107,97.47231879677278,228.49388425993595,standard
0,78,614.1762490469641,25.49350963600064,98.96547880715433,222.10501920816378,standard
0,79,613.8958589138849,24.429733243406545,97.95416635248844,220.34928472816156,standard
0,80,612.2909878949781,25.395157025436916,96.78177931676652,230.4619363784273,standard
0,81,609.1319478555009,23.645811387212266,98.72811087350006,222.95831346981467,standard
0,82,614.1723594511565,25.54834550926428,97.5277532271531,213.51372814257084,standard
0,83,612.6774136745812,24.302838288487887,98.48511973341776,216.2647130924893,standard
0,84,610.1235084096224,24.718614158347005,97.89293145427563,213.18137723598014,standard
0,85,610.2833388133007,25.343687211491915,97.69496657110872,212.46528412314436,standard
0,86,611.486885083145,25.392049937357637,95.97191565850268,206.96268112811723,standard
0,87,610.8946673362426,25.006552848288152,97.700907565598,220.37678108474776,standard
0,88,615.772978869606,25.120061470036575,97.3409837920973,206.98735317681096,standard
0,89,613.2944605920228,25.05134136107986,97.65271856033809,206.86384528223837,standard
0,90,615.0580395427235,26.932738913002577,97.19123985154314,212.0085586104947,standard
0,91,615.7204319751334,25.058779528114165,97.49409248181041,209.06296200390898,standard
0,92,614.0930282956465,24.746990216144532,97.26451017425894,210.48999145622724,standard
0,93,618.3034308233852,26.539270826085204,99.36318245751156,203.16326218555974,standard
0,94,616.716961910162,25.823342005738354,99.36980293321768,201.95850857322424,standard
0,95,611.7308344734577,25.100607354555976,95.0261042756902,202.3712248915962,standard
0,96,612.1226020153389,25.910393786476206,97.46175597577717,213.38085419607944,standard
0,97,617.4012715145581,25.243096344337598,96.19158532865164,205.45959585753252,standard
0,98,610.7393003789381,27.711458765854353,98.23944012072128,199.65412173947647,standard
0,99,609.7105964127273,27.293872374165414,96.91546015474738,207.1890815598673,standard
0,100,610.2167170236169,25.400624977046228,97.00524369971818,200.23490296882372,standard
0,101,613.7998035855622,26.682849932347498,95.9023795706174,198.28810257489354,standard
0,102,615.6608868951356,26.63443883405875,97.65161487808889,192.37678954081065,standard
0,103,610.8476574877932,27.45767682189851,97.24231401197959,193.25756731721722,standard
0,104,620.2534559265675,26.35567463429286,98.05929718406382,196.33759240705055,standard
0,105,621.9322437746459,28.055340842443204,96.60103585152092,199.85785475477178,standard
0,106,617.8361278487554,27.72863155753235,95.85507653941988,197.4302572999922,standard
0,107,619.2252734605487,24.661260513576888,95.60674148733423,182.8038391111995,standard
0,108,615.3917794966663,27.197542255795963,98.26235705209604,192.37047390209887,standard
0,109,621.2358466367139,25.159898541785108,95.02661756064485,190.7222615055169,standard
0,110,617.652196346818,26.567305251905907,94.63255789996012,189.55439980243605,standard
0,111,612.7365914984854,27.32967254883004,97.03659824609684,184.30060106836322,standard
0,112,615.2583992479899,25.660786478111046,96.57732090272683,192.7757116025062,standard
0,113,613.9928218609934,27.284046515517847,96.07974238162755,183.03563583868828,standard
0,114,616.7789089201364,25.804757677580625,96.02635069465282,180.01061053705575,standard
0,115,623.1441753987492,26.935263551971726,95.85027449200742,186.06989955367112,standard
0,116,617.0630158509275,26.739030400466778,97.13416670004342,187.78753855023652,standard
0,117,615.9584965571684,26.44418175935532,96.21494830284836,171.49039417632207,standard
0,118,613.1544268134044,28.446874267444525,98.10496771350128,180.7548198022181,standard
0,119,619.5796708891673,27.451250154543537,99.50888080845525,186.59787455717287,standard
0,120,617.6162472255577,26.244459559399573,94.79355367974243,181.01731817933612,standard
0,121,615.8809477641471,25.837746290402325,95.72342711575747,173.59225998192804,standard
0,122,623.3614249052176,28.20163975694945,96.33202735868339,185.39972069445014,standard
0,123,618.6821049229429,26.518715798671735,97.83312407726966,179.6945502184233,standard
0,124,615.4882615370207,27.24966132191639,95.40438174661524,169.08600134517832,standard
0,125,621.5285326425949,29.40941664047013,94.85143242618086,177.81484618345286,standard
0,126,616.9480722926345,27.072874616235303,95.62760607576114,169.68004615160092,standard
0,127,619.1955648838344,26.789049883588962,96.46045682577984,172.7488094527543,standard
0,128,618.4831558594008,26.772436337958403,95.58322866943166,175.7769561291288,standard
0,129,620.8527515628732,26.762444755201447,96.22933230542922,174.75693561685895,standard
0,130,614.4917841566358,28.343360192379937,95.43737624105415,172.8529933429658,standard
0,131,617.3602225303724,26.05511789933548,94.44245756211683,169.24042473330692,standard
0,132,620.5791675051644,27.015683374895595,96.67859245877737,159.6923996886552,standard
0,133,619.7517606040581,26.768983800237542,95.35816389219785,167.23699335658208,standard
0,134,617.5187599041482,27.655444455770173,96.98629280921445,163.11554065238425,standard
0,135,622.7570763361954,26.97029314534238,96.47980417791528,172.2078431032895,standard
0,136,612.9850664996181,27.363104744529522,96.49707212718054,162.98477306978504,standard
0,137,621.6634376201139,27.616014813284178,95.9765897874729,162.2216138230396,standard
0,138,624.2033461849795,28.534420843301213,96.1976026620752,159.94061516938766,standard
0,139,619.3871813277825,27.90744181218038,96.2244521423783,158.8950775958987,standard
0,140,621.8693245706893,30.47540079864544,96.67112470343169,158.3698823391608,standard
0,141,624.7536417664918,28.05192462697845,93.73187546482214,153.95956844541297,standard
0,142,615.6876242369224,28.168486515958694,95.75841837918955,166.38218656137641,standard
0,143,622.4307821212925,28.360899471191136,96.53940558118349,145.94432345496057,standard
0,144,622.3068436743257,29.410865193886966,94.20141375422017,161.71877021603464,standard
0,145,622.7654892224832,28.2847120860992,96.28278186610629,166.35346428902199,standard
0,146,622.4455987651754,29.008220586300332,95.16063910045976,149.75077815267605,standard
0,147,624.5410074496327,27.963916174091132,95.66156623721939,150.6117127661744,standard
0,148,623.6369394772393,29.21366210528695,96.5975399442579,149.44991800572626,standard
0,149,621.5403751941199,27.96123628421769,95.08570673992389,152.88650246522425,standard
0,150,624.770965849936,28.077834675822373,96.36960592010566,156.77818929402474,standard
0,151,623.8903047096711,30.936795812558067,94.69621080089642,142.77672648344293,standard
0,152,617.4638392532871,30.616044311489183,96.09436565635406,147.72207664544771,standard
0,153,623.7899058789595,28.054510952701623,97.85575197961683,147.64610590987613,standard
0,154,623.4281843838147,29.965766623898695,95.8610092317367,147.11942012139565,standard
0,155,620.878576633664,29.771468357135998,97.23202449647503,151.72710023077488,standard
0,156,628.1795598799182,28.848784323568815,94.33039517974142,143.37106539950176,standard
0,157,623.717174736866,30.514191518470952,93.59753537028519,150.64775159730306,standard
0,158,623.2259763042631,29.05311893005258,94.24789562473984,133.72571664067115,standard
0,159,626.3195117518858,29.613317967188404,93.94003910025896,134.5246061396819,standard
0,160,622.9926459021297,31.269021525289393,94.94040864863639,132.48428523440947,standard
0,161,623.4127708077422,29.387276430252328,92.47311335705842,138.72852566741093,standard
0,162,623.607196409374,30.416206364813416,96.98895609494535,143.6328251477388,standard
0,163,623.6433339283356,28.67347409125833,97.68335980324986,137.29609217007243,standard
0,164,624.6417878757388,29.815874912889996,95.27808476076785,135.2781979403803,standard
0,165,623.0290139793593,29.353141058759608,95.017246729784,132.28287614433117,standard
0,166,622.7614626519685,30.066430227691896,94.76502278257914,141.51996494291345,standard
0,167,617.0970905748209,31.111506851922464,96.23608519249763,122.63304883795925,standard
0,168,624.171937217759,29.708559134004208,93.55248830528217,128.11091656204562,standard
0,169,622.0182724636026,31.892270443423623,95.86567839314746,137.3577754749708,standard
0,170,627.6650161921297,29.070948228782775,94.37547973372023,132.4468728061396,standard
0,171,621.9836165733242,30.972998430172385,94.62967460184187,127.12589596225202,standard
0,172,627.9328799046104,30.76426331148604,94.47903383418092,133.79664901682125,standard
0,173,622.7068100172004,30.995935606944265,95.40310125796839,125.45226780343005,standard
0,174,627.0783990667264,29.188886423614694,95.7040270192069,125.07548931778506,standard
0,175,624.6818309384429,31.54900922583689,94.04565630945724,117.9576935181822,standard
0,176,621.7301124794283,31.166009951345643,93.43957064750371,132.77397090992181,standard
0,177,620.3042117763488,32.31645636829004,94.90101746720262,122.51643444064804,standard
0,178,625.0652427395733,31.07913611435207,94.62236529757514,127.5165094100826,standard
0,179,627.1926829459861,30.89030176146188,94.26638778778614,120.71527188139466,standard
0,180,627.9234053066762,29.089831607343374,93.25181457789428,123.71632047011357,standard
0,181,627.6625963143838,30.67601666364732,94.58843393306539,120.73790852680835,standard
0,182,625.6807209590719,30.14169527459769,94.73584525509767,113.10813611192484,standard
0,183,628.6747582671435,29.27741639576216,95.53915563732565,119.36298741206521,standard
0,184,628.3680892029416,32.022690983945516,96.14547444446258,121.07185032509065,standard
0,185,622.2273773060051,29.8204230332643,93.82518142230433,115.13045525105417,standard
0,186,629.4529770614073,30.434256186846536,94.60676676447709,110.22308533823339,standard
0,187,626.2154465910241,29.813338903151777,93.46676675388909,106.24157697191833,standard
0,188,625.272380241068,32.33364179660784,93.41060111116806,125.16191032418695,standard
0,189,629.8299537026427,31.524836123694875,93.47164221981879,114.50154939704495,standard
0,190,626.7730865212867,31.52200981464536,96.8600845382688,109.51970050137675,standard
0,191,632.097819978857,30.75682357487411,94.23501150950304,117.85400317817755,standard
0,192,626.9190988266366,33.332448557996926,94.94775193545547,105.18766612052866,standard
0,193,630.8472232171666,32.552554449626726,94.83180996221719,99.14887640054772,standard
0,194,626.9185884725255,31.392481364448496,94.10556657089997,109.10336048775339,standard
0,195,629.7831030027997,30.3646556412899,94.53019785100597,108.05292872641911,standard
0,196,631.0793713437931,32.84078072555462,94.9539221545489,106.29590039614219,standard
0,197,629.339502865624,30.15903906648401,94.5196182191326,104.03843843581555,standard
0,198,630.5147365115862,30.603251424179692,92.97894345959173,107.26576426666452,standard
0,199,629.73133453843,32.621500697372625,94.05831837613046,101.14878069747873,standard
0,200,632.814851417928,31.483955271782627,94.09612077694098,97.6886235564748,standard
0,201,628.8465113177031,31.750827876531364,94.1921337716337,96.60625689168262,standard
0,202,634.0672683767206,31.225392697780492,93.75312835583864,95.80134470862913,standard
0,203,634.7909336530612,32.376554776511576,94.94184453946863,89.57219813481514,standard
0,204,631.4011507976078,33.12963079562344,93.96228398927542,101.32740187532676,standard
0,205,629.1981346496989,33.709347440185574,96.14889812361925,93.18580719780171,standard
0,206,629.5634924357977,33.8133844771177,95.3995721457307,91.38569986423366,standard
0,207,629.7894395487124,32.1382153911395,92.44554948896572,88.40674026757901,standard
0,208,628.1875776997439,31.712202434895875,93.72531511261323,93.1710736626826,standard
0,209,636.0015014784423,31.54164595926121,94.71432239847658,89.93005577887246,standard
0,210,631.3516088710427,33.27481949216661,92.5772779784377,91.91204873092025,standard
0,211,632.1493566246392,33.15245126400814,93.95916864390782,101.27650069955448,standard
0,212,629.886780047246,32.18900304499818,93.01685947357524,85.22261440419872,standard
0,213,630.0378386180805,33.969016531107556,95.03050424798985,84.14626853125262,standard
0,214,629.6029332806874,33.31141555638641,93.02777695571903,89.16465908877755,standard
0,215,632.8587690625538,31.384255885002766,95.09750520133007,93.9793883654776,standard
0,216,630.5616339285468,32.57229844006402,93.8058653907249,85.67228394993512,standard
0,217,634.5256328180185,35.03020453876635,93.31305277250594,79.00851377730773,standard
0,218,628.5620423159564,32.34906996005808,93.4268730271262,90.97278931758893,standard
0,219,631.2971661028915,33.3637879516389,93.41357710392725,86.94196636724043,standard
0,220,640.5807972776208,32.66913122707968,92.91056055748179,85.22080438534536,standard
0,221,635.1956744688789,35.10670732573603,93.95392818532596,77.2035395460647,standard
0,222,635.0719644920769,34.428703580582905,94.16048218119737,80.53637015553649,standard
0,223,636.6500240687675,34.54929559044567,94.69215899103753,80.24354943794822,standard
0,224,633.0986457590494,33.58671368643332,94.48650896650835,71.91532164506381,standard
0,225,634.8560199266187,33.10666118767264,93.27874482293481,81.39225931303649,standard
0,226,634.4732972040597,33.606436548156154,91.86014385902008,77.7312678301361,standard
0,227,635.9864525434232,35.78325472330546,92.88222176504699,74.0957516383197,standard
0,228,634.9481510511323,35.257453279763475,93.06470446761304,73.39510762885169,standard
0,229,636.1736895291497,33.92660912315636,92.68356638544947,71.97044996449154,standard
0,230,637.7208952495794,32.77348470058894,93.23296967414687,66.49939592530413,standard
0,231,638.2351398867745,32.33681309521622,92.5110781527284,70.8860593753226,standard
0,232,639.4965720877029,33.85424973892702,92.4848004733068,77.40578534720295,standard
0,233,630.6059582987513,31.781194043379916,93.45001445005333,64.48972887823695,standard
0,234,632.0363015486079,34.74835644729935,93.2238007137712,63.17960684631636,standard
0,235,631.4090868039873,34.97245732828014,93.60020117795867,64.50412068110309,standard
0,236,640.939910988143,33.08991523367384,91.39447482907526,60.540459650593775,standard
0,237,635.4132419509334,34.46333944932269,92.64876394214367,64.76027698257148,standard
0,238,631.9453817274288,35.72376460407326,92.77784882160744,67.58647915794064,standard
0,239,636.8781760391331,34.796753219153786,93.3997672802322,63.23854280008658,standard
0,240,637.9281682796027,35.72915253013243,92.99652116970147,63.54501878794256,standard
0,241,635.8807929171383,35.90011721544948,92.09360769794073,68.00470216455408,standard
0,242,636.1795261480669,33.08922489788195,92.86810441491079,54.5947417126256,standard
0,243,638.9719306469663,33.92737602069761,92.26381656678522,47.552296345272346,standard
0,244,635.2430810422528,32.216120673371044,91.09609717651428,59.80207328072149,standard
0,245,639.1074004759525,35.12545756178497,91.68302385687079,54.7614432192901,standard
0,246,636.8891923827283,33.60163531080745,94.12339830176715,58.386811452878355,standard
0,247,636.387107478511,34.84688583899453,92.79838280794756,42.791325657878545,standard
0,248,636.4584678524383,34.1980157520022,91.55837999010508,50.594498535570224,standard
0,249,642.7430595805486,35.58084286126701,91.9588210102172,53.86291390678079,standard
1,0,604.198066309758,20.92463368291277,100.05963036992017,146.76531611147212,accelerated
1,1,602.3946699408407,20.51348538542175,100.83519322002773,152.17585900840984,accelerated
1,2,603.7486581459581,19.70476478843943,101.19739406563433,148.987998023462,accelerated
1,3,607.1257826178758,19.67081218191043,101.55596380316524,147.98955391731323,accelerated
1,4,599.2457459891567,19.996114165945677,99.43965269180569,148.12082973200958,accelerated
1,5,603.0685064641065,20.02629999606142,99.67564540773903,155.71135179305932,accelerated
1,6,606.9826295103021,21.15632366967403,99.67800347816821,144.6001566335913,accelerated
1,7,603.9405539181913,19.817207434801595,99.32262346257666,134.65707963061206,accelerated
1,8,603.5976693678158,21.60719593970274,99.03681353770062,149.86993381645016,accelerated
1,9,599.022703010993,19.615625119790177,99.68445181855996,146.23549151306077,accelerated
1,10,608.0517830743736,20.74111573713106,100.4786808334313,139.80745765249645,accelerated
1,11,602.7821181001775,22.203659937486673,99.99232287841342,131.11803921507874,accelerated
1,12,608.0296210491778,22.820091354147454,98.65443729849048,139.97901766718704,accelerated
1,13,605.3820905588482,21.820673765823905,98.66969484615458,133.64188316030973,accelerated
1,14,604.1233377870257,22.852729019259364,99.70360015459443,134.14692833956946,accelerated
1,15,606.815096131945,18.951457379369927,100.2487657003721,126.3014311061095,accelerated
1,16,603.7126771757905,20.80033010537386,97.7453185242791,139.80413393689258,accelerated
1,17,603.6968963960644,22.386503881730714,98.93307942112082,135.38520413611562,accelerated
1,18,605.6304656731808,20.877007775811432,99.91626681944715,129.53121708419343,accelerated
1,19,601.0302543040208,21.85188483903409,100.3607597906343,135.25110871056745,accelerated
1,20,604.9540435967764,22.05074229568157,98.47836494878261,140.3837399178042,accelerated
1,21,607.4458063566946,22.950041647191068,99.77028345403184,130.19394579513258,accelerated
1,22,605.8228735625379,22.443650150915023,98.60839874058594,127.81388881745079,accelerated
1,23,609.0828886309109,22.811945885807297,99.35264007721558,126.59641709945708,accelerated
1,24,607.4359055709483,20.88179931546789,99.47632767470249,127.73244237948997,accelerated
1,25,610.494030329579,20.10374462180631,100.58837470478073,124.30205185922414,accelerated
1,26,611.1245484502125,22.08009407287447,99.05277390506257,118.73292218413172,accelerated
1,27,606.2286931179126,25.154031353866788,98.18931759923665,124.08716436589862,accelerated
1,28,611.0102031920662,23.855681887972604,98.47041890514357,123.82480501233113,accelerated
1,29,615.9102467557149,23.422381202966417,98.46109904671498,126.25327198003806,accelerated
1,30,612.3165777988739,24.787030305560382,98.83873022202918,114.28497543634758,accelerated
1,31,614.2002945969033,22.57365460698131,98.44263546523904,115.22862074990321,accelerated
1,32,609.407584960221,24.16876241030348,98.40135721545028,120.10960377117642,accelerated
1,33,614.741133807176,24.41353430151398,97.77584336470935,121.82043584144179,accelerated
1,34,613.768411466774,22.852392184863007,98.55740006984985,119.5058637115545,accelerated
1,35,609.60730948992,25.57570681331162,97.74994441296748,115.6278822673577,accelerated
1,36,610.2807845271484,24.33557904758147,96.7437249131048,106.79974558702853,accelerated
1,37,615.883515189675,23.593038651681674,96.7886076505437,102.23304943198143,accelerated
1,38,609.4831147569315,23.236910206592505,99.36201516013637,117.04908544671318,accelerated
1,39,609.6355489644669,26.93243580534431,98.64176548699159,109.37584308245688,accelerated
1,40,604.5017828553792,27.09094257259074,96.2104275332364,101.77300626521554,accelerated
1,41,615.3677112960289,27.359752406339275,98.92427281851053,111.8195456002618,accelerated
1,42,614.3842630249959,25.89341555878031,98.23892858978677,109.40595711984687,accelerated
1,43,613.2126033118556,25.09740687210048,96.66603541113332,105.59662461566613,accelerated
1,44,608.1211295574138,25.18166037320525,96.37140889284908,100.48205341392115,accelerated
1,45,614.0396824534604,26.792002286344598,98.2183166060023,97.14749698188412,accelerated
1,46,610.831115590289,26.460771187988215,96.25751260646169,102.87683425001488,accelerated
1,47,615.7501562970737,24.671655545136364,97.28537550614597,96.32987252540897,accelerated
1,48,612.5958970681463,26.079781934142535,95.52700626646833,104.20237368980199,accelerated
1,49,614.64108660322,26.432489954417147,97.28391413406466,107.82070214986922,accelerated
1,50,615.3756735079437,25.570594458874748,97.12229750303229,102.71649014518194,accelerated
1,51,615.4465802109771,26.160591691203884,96.23800831219324,95.68549541224526,accelerated
1,52,611.392184184601,27.98957674318694,95.63613676460871,94.53547401102047,accelerated
1,53,613.7447782032924,27.25492437694444,96.52505032170797,103.23871036336867,accelerated
1,54,614.1795281272684,26.758994162223804,95.92465294674025,106.72574563886694,accelerated
1,55,612.9372047429115,26.909820710227027,97.3337768809321,97.0689954872575,accelerated
1,56,616.2441370233669,26.590179300266573,96.68381147197911,93.26498999185756,accelerated
1,57,619.9916373503847,29.05052300159135,96.02250821499217,86.15098510210461,accelerated
1,58,617.1351538549462,29.53970933765432,95.71632543203026,100.19558402722033,accelerated
1,59,622.7331024422293,26.526411758292003,97.02898307918527,99.14198311564269,accelerated
1,60,616.8626167770375,26.99641963989764,95.81831908605136,84.92621634653567,accelerated
1,61,616.352167364802,26.096059733237745,96.37408346825923,85.15013384470679,accelerated
1,62,619.3013577353722,25.88410435379637,96.61088023221446,92.16764480804463,accelerated
1,63,612.9187930722857,27.93405656984757,97.4476689924733,80.95179490654397,accelerated
1,64,624.2177171605132,28.099019009366046,95.45498814424158,85.72115461171147,accelerated
1,65,621.1749807375652,27.876005391412413,96.63875599244636,80.39663203460317,accelerated
1,66,620.3080824721081,26.50628550309502,95.9287739386513,79.48046179267605,accelerated
1,67,617.8934101722307,29.276093175210438,97.07131012059428,86.04569060453588,accelerated
1,68,617.1230617059822,27.8435915503052,97.13309769997919,82.70858456819953,accelerated
1,69,627.6579886199452,28.67331783939437,96.05204911649002,79.4544176789875,accelerated
1,70,621.4006227143468,28.247530163619455,96.5081086766886,84.78351158397292,accelerated
1,71,618.9420316184761,27.188767046442226,93.9037946268967,81.53995663456271,accelerated
1,72,618.2899001814784,26.48710940704752,96.06857860453097,90.46499758716395,accelerated
1,73,621.8817872653804,29.59849077445164,95.70182935854757,76.50555173404429,accelerated
1,74,624.9572294489634,28.58972545581135,95.8273923140719,77.60848903098007,accelerated
1,75,620.4957286390709,29.992042349536522,95.32504024330458,71.22127420253578,accelerated
1,76,624.4095295307112,28.221532018208965,95.46818115736913,73.95440501677898,accelerated
1,77,626.3576866974947,29.714698232879954,95.35497304125485,77.08883149600143,accelerated
1,78,627.5706226470519,29.91781030635186,95.33035261984337,65.4408188382492,accelerated
1,79,620.5046590107739,29.174775295645333,94.65048779784073,70.06514348507277,accelerated
1,80,624.1699497746913,30.129692754356732,95.12950122194091,72.43250821913101,accelerated
1,81,624.4934232444303,27.744533433646126,94.20066460618125,68.27956222139193,accelerated
1,82,620.9709157714767,30.439928729996204,96.6107508323437,74.09380925848659,accelerated
1,83,624.2596713872093,31.45072613684995,95.1686674572021,65.3145701444098,accelerated
1,84,623.3597920093772,29.77753031351187,94.57182318145877,66.85208111187744,accelerated
1,85,625.9817219431496,30.20304602015342,95.33693816974636,70.9532313739317,accelerated
1,86,628.648662406324,28.835102031550097,92.28607886509805,68.67159955619637,accelerated
1,87,621.9993639047537,30.215234598107315,93.60988697394065,53.990097812099904,accelerated
1,88,628.0243881846144,31.31915516030265,94.14348959927328,49.04478853927545,accelerated
1,89,625.0612666552425,31.071804005402548,93.18108843122587,61.91679959889578,accelerated
1,90,626.954070452481,31.379291499601088,94.71958036841414,55.134655295592225,accelerated
1,91,630.8897145049934,30.76147042697303,94.51269546049006,54.33366020463402,accelerated
1,92,626.2701532464255,30.1551972859731,94.30705394007659,66.55854240071172,accelerated
1,93,623.7842965712059,29.54643860212326,95.89117032749361,55.95338161424067,accelerated
1,94,626.1927817840203,32.319904687396075,93.75438446026314,65.13004856773468,accelerated
1,95,630.5337776140178,30.912088591854296,96.4573082132655,51.971425384983306,accelerated
1,96,631.0262861160279,31.81929258040649,95.5417412893988,61.807555983634266,accelerated
1,97,629.1960124471973,30.886582129653817,94.63997214293913,49.61142315123947,accelerated
1,98,635.4401617425799,31.896535331082735,93.7546784486879,52.92340152932454,accelerated
1,99,625.658621131411,30.90838596148935,95.26041390794443,47.71552860514302,accelerated
1,100,626.8592670519541,32.53665275252729,95.185704154663,53.594766553325336,accelerated
1,101,633.2881430574174,31.363204911430536,92.51818933325815,56.506668259777435,accelerated
1,102,629.6319604834736,31.989166983544955,95.20819414184905,50.7811500470033,accelerated
